"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"CCDC112",3.35048393786739e-151,1.73132459466339,0.479,0.123,1.29348782905308e-146,"Epi"
"MCM3",2.47382375824689e-219,1.72929065312489,0.896,0.408,9.55044400108793e-215,"Epi"
"ENSG00000286415",2.09366968690589e-107,1.7273250874367,0.345,0.088,8.08282119326889e-103,"Epi"
"ANK2-AS1",7.58873515542531e-116,1.72487754646371,0.353,0.087,2.9297070941035e-111,"Epi"
"LIN28A",1.0839006420397e-261,1.72315650985914,0.979,0.639,4.18450681865847e-257,"Epi"
"SLC6A8",2.28971374826137e-102,1.72242496936597,0.386,0.112,8.83966889653786e-98,"Epi"
"E2F1",3.32528336151775e-85,1.7200816912901,0.279,0.072,1.28375889454754e-80,"Epi"
"PRKCQ-AS1",3.61306901289723e-84,1.71889379226768,0.289,0.078,1.3948614231191e-79,"Epi"
"ADAM22",3.21610996309686e-108,1.71496934992971,0.329,0.082,1.24161141235317e-103,"Epi"
"LINC01224",5.15463020067789e-135,1.71424406825306,0.458,0.125,1.98999653527371e-130,"Epi"
"SOX11",2.46969477920834e-154,1.71423829044074,0.648,0.216,9.53450366461172e-150,"Epi"
"LINC00173",1.52315306794541e-98,1.71384459071807,0.264,0.059,5.88028473411004e-94,"Epi"
"FAR2",1.07871925583368e-105,1.70981082481283,0.345,0.091,4.1645035590715e-101,"Epi"
"BEX2",4.6126312692037e-177,1.70594733151411,0.623,0.181,1.78075242778878e-172,"Epi"
"DAB1",1.90851162135766e-127,1.70500519308268,0.648,0.248,7.3679999654134e-123,"Epi"
"BCL11B",1.84277456566597e-123,1.70203793824931,0.435,0.121,7.11421548821005e-119,"Epi"
"MCM10",9.12264940509708e-129,1.70180739181615,0.417,0.109,3.52189002933178e-124,"Epi"
"TYMSOS",7.86668240986923e-85,1.69730572082677,0.292,0.079,3.03701141115412e-80,"Epi"
"SLC35F3",7.67131359625207e-61,1.69501420684144,0.252,0.077,2.96158732696907e-56,"Epi"
"NMU",2.33584540574847e-228,1.69258800455462,0.574,0.129,9.01776477343253e-224,"Epi"
"RBFOX1",1.1259897502946e-199,1.68905079185247,0.607,0.163,4.34699602998732e-195,"Epi"
"RRS1",1.94330692525324e-109,1.68763469489544,0.417,0.123,7.50233071563266e-105,"Epi"
"PHF21B",7.45227883621137e-154,1.68669879669371,0.682,0.245,2.87702676750776e-149,"Epi"
"MCM4",3.78217978809975e-161,1.68517992087476,0.698,0.251,1.46014832899379e-156,"Epi"
"LINGO1",9.24856596318525e-86,1.68341064714619,0.264,0.065,3.5705013757473e-81,"Epi"
"PARP1",4.70472367111193e-242,1.68198804917227,0.96,0.576,1.81630562046947e-237,"Epi"
"SLC25A4",3.76861229786269e-160,1.68179507239299,0.708,0.263,1.45491046371287e-155,"Epi"
"FHIP1A",1.91759119454019e-188,1.6743572541193,0.684,0.211,7.40305256564187e-184,"Epi"
"LARGE1",3.3257877347225e-176,1.66998785043844,0.881,0.48,1.28395361286697e-171,"Epi"
"SEMA6A",3.65741287149937e-234,1.66966645499441,0.97,0.608,1.41198081317105e-229,"Epi"
"BUB1B",1.87974947976328e-153,1.66460401418477,0.579,0.178,7.25696084157413e-149,"Epi"
"GPATCH4",3.91308085087806e-130,1.66033670697262,0.538,0.171,1.51068399328998e-125,"Epi"
"EFNA5",2.8822427610596e-132,1.65797664614135,0.73,0.309,1.11271864033467e-127,"Epi"
"USP28",2.29447795383979e-173,1.65323097586408,0.809,0.348,8.85806158859389e-169,"Epi"
"CHML",4.86401125972422e-122,1.64698663924348,0.484,0.147,1.87780018692913e-117,"Epi"
"NFE2L3",1.11241923377087e-137,1.64379111975161,0.47,0.129,4.29460569389581e-133,"Epi"
"PIMREG",1.4189276750801e-142,1.64118027351543,0.482,0.13,5.47791218241422e-138,"Epi"
"WDHD1",5.96015133881278e-154,1.63963928718855,0.713,0.266,2.30097602586206e-149,"Epi"
"CCND2",3.72358731385592e-162,1.63432955180101,0.85,0.42,1.43752811838722e-157,"Epi"
"MTARC1",5.84144766515959e-124,1.63205182996306,0.438,0.122,2.25514928561151e-119,"Epi"
"CHAF1A",4.08903501416693e-133,1.62867545939224,0.565,0.186,1.57861285756929e-128,"Epi"
"SKA3",4.18236750347407e-86,1.62735736633557,0.35,0.106,1.6146447983912e-81,"Epi"
"SLC39A10",3.9191251776541e-174,1.62717815084223,0.871,0.454,1.51301746608514e-169,"Epi"
"GPC2",2.26790781517652e-116,1.62152001133467,0.404,0.11,8.75548491127049e-112,"Epi"
"PIM1",4.04719225836678e-113,1.61664234237802,0.671,0.285,1.56245904326508e-108,"Epi"
"CENPH",1.53836269334293e-213,1.61553529322454,0.935,0.499,5.93900301391971e-209,"Epi"
"ORC1",1.17531312868553e-89,1.61345915707981,0.333,0.094,4.53741386460337e-85,"Epi"
"UCP2",9.64103842135185e-129,1.6076515839813,0.499,0.149,3.72201929294709e-124,"Epi"
"STON2",3.85960982904204e-85,1.60724295197142,0.339,0.102,1.49004097059997e-80,"Epi"
"TUBB2A",1.00921088848395e-129,1.60678237793551,0.759,0.345,3.89615955608113e-125,"Epi"
"BOP1",1.91819462571663e-87,1.59989075318915,0.342,0.101,7.40538217204161e-83,"Epi"
"RCC2",6.59115872606619e-193,1.59693107114388,0.906,0.436,2.54458273778511e-188,"Epi"
"MBP",3.37494466348146e-89,1.59653434129961,0.323,0.09,1.30293113678365e-84,"Epi"
"ETV1",4.78803700679628e-105,1.5958719581854,0.35,0.092,1.84846956684377e-100,"Epi"
"PLS1",5.47812129044676e-73,1.59540326934078,0.267,0.074,2.11488350538988e-68,"Epi"
"SLC38A1",3.61585191303599e-192,1.59370325897904,0.793,0.282,1.39593578954668e-187,"Epi"
"PRPS1",1.55410846269434e-143,1.59126759147729,0.662,0.241,5.99979113107778e-139,"Epi"
"OCIAD2",2.30203990514537e-196,1.5897212920187,0.855,0.338,8.8872552578042e-192,"Epi"
"MCM7",2.9047259898026e-175,1.58618825969217,0.767,0.286,1.12139851562319e-170,"Epi"
"SERINC2",2.40209504005859e-66,1.58439162415339,0.258,0.075,9.27352811165018e-62,"Epi"
"ZNF649",1.40973672474392e-137,1.58398901819376,0.587,0.192,5.44242959954639e-133,"Epi"
"NRXN1",3.97108252482996e-202,1.57744540094334,0.757,0.248,1.53307611953585e-197,"Epi"
"PCCA-DT",1.23731742807637e-103,1.57679709200506,0.409,0.121,4.77678766283165e-99,"Epi"
"SINHCAF",2.339622751901e-266,1.57266861581404,0.987,0.727,9.03234759598899e-262,"Epi"
"CDHR3",1.69645106872786e-68,1.56919015275459,0.315,0.103,6.54931899593076e-64,"Epi"
"TPD52",5.55989459577924e-199,1.5674154968634,0.878,0.359,2.14645290764653e-194,"Epi"
"MCM6",6.13109313090943e-150,1.56685241230294,0.689,0.246,2.3669698141189e-145,"Epi"
"MAD2L2",3.52916040839945e-169,1.56569777865578,0.874,0.456,1.36246766726669e-164,"Epi"
"DTL",1.31375367684413e-138,1.5655007584793,0.546,0.167,5.07187744482443e-134,"Epi"
"FAT3",3.72699693310367e-145,1.56454893567187,0.567,0.175,1.438844435994e-140,"Epi"
"CTSC",7.15155087999854e-186,1.56349669956136,0.857,0.38,2.76092773273224e-181,"Epi"
"SFRP1",2.59521056608194e-27,1.56235272842498,0.38,0.215,1.00190699114159e-22,"Epi"
"LINC02245",1.35194945537532e-100,1.56159344847928,0.454,0.149,5.21933606742197e-96,"Epi"
"HMGB3",6.70003604979577e-227,1.56118448471657,0.969,0.524,2.58661591738416e-222,"Epi"
"MYCN",6.20534075923929e-98,1.55541631116479,0.42,0.132,2.39563385351192e-93,"Epi"
"CTPS1",9.06557004164695e-137,1.5532643936924,0.616,0.212,3.49985397027822e-132,"Epi"
"MGST1",3.91059643243058e-232,1.55281632423876,0.963,0.554,1.50972485870415e-227,"Epi"
"CELSR1",1.71387996019488e-74,1.54961879009614,0.251,0.066,6.61660497432837e-70,"Epi"
"ADISSP",1.11578069229923e-148,1.54903264483173,0.733,0.282,4.3075829406904e-144,"Epi"
"PSIP1",9.55614611646281e-239,1.54650798710816,0.977,0.711,3.68924576972163e-234,"Epi"
"MAP3K9",1.30007302452342e-79,1.54541168019688,0.323,0.097,5.0190619184751e-75,"Epi"
"CDT1",1.61587609115137e-167,1.54423025505161,0.698,0.234,6.23825123749899e-163,"Epi"
"SLC25A29",3.15980109862831e-159,1.54378926323601,0.708,0.253,1.21987281213645e-154,"Epi"
"WDR4",8.01339425813528e-101,1.5436427374193,0.437,0.139,3.09365098729571e-96,"Epi"
"FGF13",2.9708248016766e-89,1.54239335129404,0.606,0.265,1.14691662293527e-84,"Epi"
"MARVELD2",2.0429748269768e-75,1.53933586193007,0.318,0.098,7.88710861702664e-71,"Epi"
"CCDC169",2.70173609489746e-87,1.53806860033548,0.428,0.146,1.04303223679611e-82,"Epi"
"PKMYT1",3.76178569062607e-79,1.53352894452138,0.284,0.078,1.4522749837231e-74,"Epi"
"TOX3",7.97984173544994e-100,1.5279832672551,0.373,0.106,3.0806977003878e-95,"Epi"
"TM7SF3",1.84706052430704e-132,1.52389715699455,0.645,0.235,7.13076186013976e-128,"Epi"
"DDX21",1.12125285910241e-170,1.52363196020664,0.868,0.413,4.32870878785075e-166,"Epi"
"IGSF8",9.96947772465321e-90,1.52359509676432,0.39,0.122,3.84881657037962e-85,"Epi"
"CRMP1",1.94854608050279e-143,1.52096997715774,0.607,0.195,7.52255699838908e-139,"Epi"
"HS3ST4",1.0330256668821e-144,1.51527324883603,0.474,0.127,3.98809888956504e-140,"Epi"
"PRIM1",1.28255357439092e-131,1.51399494726595,0.538,0.166,4.95142632929359e-127,"Epi"
"ATP8A1",1.29648738873288e-110,1.51188400325553,0.299,0.068,5.00521921294217e-106,"Epi"
"ADCY2",1.3346193465833e-55,1.50907036841937,0.255,0.082,5.15243144941948e-51,"Epi"
"GINS1",6.80599347746528e-131,1.50801253057641,0.597,0.203,2.62752184191024e-126,"Epi"
"ENSG00000262801",5.20913341665619e-83,1.50638453721823,0.335,0.101,2.01103804683429e-78,"Epi"
"KCNT2",3.59897789424647e-157,1.5054070626409,0.766,0.289,1.38942140585279e-152,"Epi"
"RAB3IP",2.2426094864847e-105,1.50313093906333,0.434,0.132,8.65781818352282e-101,"Epi"
"TDRP",3.68470232693592e-140,1.50282097444449,0.728,0.292,1.42251618033688e-135,"Epi"
"EXOSC5",1.24127025050087e-94,1.50145228955262,0.443,0.147,4.79204792908366e-90,"Epi"
"MCM2",3.27981566902643e-104,1.49996371942933,0.454,0.145,1.26620563718434e-99,"Epi"
"DDX11",8.59448509495131e-76,1.49869977521051,0.288,0.081,3.3179869157569e-71,"Epi"
"SLC7A1",5.22684015921146e-90,1.49835987036759,0.352,0.103,2.01787391186518e-85,"Epi"
"NPM3",1.50056940026636e-154,1.49595094447974,0.881,0.468,5.79309822666832e-150,"Epi"
"IGFBP2",1.32132310981026e-249,1.49396047765768,0.97,0.447,5.1010999977335e-245,"Epi"
"MYO1E",3.35715053442648e-142,1.49333451921833,0.804,0.372,1.29606153532069e-137,"Epi"
"TUBB3",8.54133986646536e-185,1.49119343613661,0.851,0.364,3.29746966884762e-180,"Epi"
"XKR6",3.49632297167118e-153,1.489817278727,0.861,0.45,1.34979044644338e-148,"Epi"
"XRCC2",1.94486023728825e-72,1.48932301708387,0.309,0.095,7.508327432075e-68,"Epi"
"PAIP2B",2.11415748487393e-90,1.48720836836183,0.409,0.132,8.16191638610429e-86,"Epi"
"CCDC152",1.63486917683837e-92,1.48635175907137,0.346,0.097,6.31157594410221e-88,"Epi"
"GNAS-AS1",1.98454949687428e-84,1.48629068286201,0.38,0.12,7.66155178763284e-80,"Epi"
"ABRACL",1.32895575756912e-181,1.48497816173106,0.916,0.518,5.13056659767134e-177,"Epi"
"TSTD1",5.92508415302497e-183,1.48276854485739,0.901,0.436,2.28743798811682e-178,"Epi"
"NIPA1",4.80581141225548e-72,1.47940743317126,0.279,0.08,1.85533155381535e-67,"Epi"
"RBPMS2",7.41123554158709e-154,1.47473002398386,0.847,0.419,2.86118159318511e-149,"Epi"
"ID1",3.46231948332203e-217,1.47255080390832,0.996,0.864,1.3366630597313e-212,"Epi"
"ST6GAL1",4.72261846973143e-149,1.46983879341804,0.772,0.318,1.82321408642451e-144,"Epi"
"SYNDIG1",4.35112059757198e-111,1.46809970368256,0.472,0.149,1.67979361789864e-106,"Epi"
"MYBL2",9.82915997347772e-165,1.46622326382593,0.756,0.279,3.79464549936081e-160,"Epi"
"BID",1.79286870349017e-93,1.46419033643817,0.435,0.144,6.92154891669416e-89,"Epi"
"PPM1B",4.88592630549714e-133,1.46376284678944,0.804,0.4,1.88626070950023e-128,"Epi"
"WWC1",7.87833038521559e-139,1.46328692054727,0.523,0.153,3.04150822851633e-134,"Epi"
"PAK1IP1",1.98439620428424e-92,1.46223740864764,0.501,0.182,7.66095998625976e-88,"Epi"
"TBC1D8",4.43493388320344e-90,1.46175743861248,0.418,0.138,1.71215057494952e-85,"Epi"
"ERCC6L",7.51767703209231e-66,1.46133946763232,0.251,0.071,2.90227439500956e-61,"Epi"
"ZNF121",1.02196742345012e-120,1.4601718097917,0.616,0.226,3.94540743497153e-116,"Epi"
"PSAT1",7.85521277093238e-150,1.45818368119677,0.83,0.37,3.03258344234615e-145,"Epi"
"PRKAA2",3.70707350889794e-112,1.45740865384349,0.511,0.166,1.43115279884514e-107,"Epi"
"DHTKD1",3.02128853088271e-122,1.4560701969018,0.616,0.227,1.16639865023258e-117,"Epi"
"GINS4",1.94530477404429e-71,1.45467145628024,0.335,0.109,7.51004361067537e-67,"Epi"
"GALNT13",2.94546642872273e-140,1.45161084189762,0.603,0.196,1.1371267694727e-135,"Epi"
"ERC2",8.61167969110782e-141,1.45026928874883,0.755,0.309,3.32462506154909e-136,"Epi"
"NOP16",7.22742824132235e-87,1.44442275282448,0.452,0.161,2.79022094684491e-82,"Epi"
"AGO1",2.69758145675408e-110,1.44382699453784,0.613,0.24,1.04142829719448e-105,"Epi"
"OCLN",5.59508815808378e-127,1.44360794750369,0.511,0.153,2.16003973430983e-122,"Epi"
"CENPU",5.69993112201404e-132,1.44277499422528,0.618,0.214,2.20051540896474e-127,"Epi"
"TEAD4",2.49355553383121e-101,1.43950633053663,0.495,0.172,9.62662049390876e-97,"Epi"
"ZFP42",1.57366698700535e-133,1.43544550564156,0.729,0.303,6.07529877003286e-129,"Epi"
"HMGN5",7.78320522542515e-117,1.43152142060131,0.522,0.169,3.00478420932764e-112,"Epi"
"PCNX2",5.76105192665846e-124,1.4296695681391,0.715,0.3,2.22411170680576e-119,"Epi"
"PFAS",7.40415813715467e-76,1.42842866997193,0.338,0.106,2.85844929042993e-71,"Epi"
"RNF220",1.74161449380553e-91,1.42802335564146,0.508,0.191,6.72367691478565e-87,"Epi"
"LRRC8B",9.00332921817879e-92,1.42759895865304,0.403,0.126,3.4758252779701e-87,"Epi"
"PDCD2L",1.60285785260015e-98,1.42323166164071,0.478,0.162,6.18799302574814e-94,"Epi"
"HOOK1",8.39737278296266e-77,1.42279140926369,0.306,0.09,3.24188973659056e-72,"Epi"
"CDC25A",1.31729931788685e-75,1.4209335268958,0.339,0.107,5.08556574663396e-71,"Epi"
"ALDH1B1",2.51862950939119e-65,1.4207349465897,0.285,0.088,9.72342108395564e-61,"Epi"
"FAT1",9.49938257328696e-121,1.41881307458293,0.767,0.358,3.66733163624317e-116,"Epi"
"LRRN1",8.70226003866869e-123,1.41832856107631,0.665,0.259,3.35959451052843e-118,"Epi"
"KNOP1",6.21838607759129e-119,1.41797473076817,0.699,0.298,2.40067012911489e-114,"Epi"
"OSBPL3",4.18092840050861e-101,1.41549502432134,0.37,0.104,1.61408921830035e-96,"Epi"
"MYLK",6.11065457355077e-71,1.41535481941946,0.258,0.071,2.35907930466501e-66,"Epi"
"FGF12",1.09790480574928e-61,1.41488193407896,0.254,0.076,4.23857129307569e-57,"Epi"
"RMI2",5.98428045219975e-121,1.41447000708117,0.67,0.27,2.31029131137624e-116,"Epi"
"RAB25",5.33754984606235e-193,1.41329095871085,0.698,0.195,2.06061449357083e-188,"Epi"
"PCNA",5.55974879865806e-153,1.41307469565714,0.858,0.431,2.14639662120993e-148,"Epi"
"CLDN7",4.69818327663631e-196,1.41033847764137,0.725,0.21,1.81378063577821e-191,"Epi"
"PGAM5",2.89983178386929e-77,1.40983724250464,0.37,0.123,1.11950905848058e-72,"Epi"
"GCH1",2.8549005830328e-81,1.40785417411828,0.389,0.13,1.10216291908564e-76,"Epi"
"SCN8A",6.14994478737407e-88,1.40769346734447,0.423,0.141,2.37424768461363e-83,"Epi"
"AIG1",1.09741781424142e-114,1.40536394699806,0.718,0.321,4.23669121366043e-110,"Epi"
"CNKSR2",2.12034759805267e-89,1.40510881789672,0.353,0.103,8.18581393704213e-85,"Epi"
"EEF1E1",9.89335970495117e-172,1.40403652777428,0.918,0.547,3.81943044769345e-167,"Epi"
"C1QBP",6.31720101399008e-228,1.40237606466201,0.982,0.794,2.43881862346101e-223,"Epi"
"POLR3K",1.19126440185275e-113,1.40131457901365,0.662,0.275,4.59899534979272e-109,"Epi"
"FOXN3",1.34477381518553e-164,1.40127373848839,0.957,0.783,5.19163379090527e-160,"Epi"
"RTKN2",2.19278842715533e-90,1.39881229584843,0.448,0.153,8.46547900187586e-86,"Epi"
"SORT1",5.86887902816264e-87,1.39812635224804,0.387,0.122,2.26573943761247e-82,"Epi"
"POLR1B",1.95392449596015e-79,1.39642375222633,0.355,0.112,7.54332090910374e-75,"Epi"
"KCNK12",5.93101710123872e-84,1.3956114333742,0.312,0.088,2.28972846210422e-79,"Epi"
"SOX13",1.22277664091849e-93,1.39196034614646,0.488,0.171,4.72065149992992e-89,"Epi"
"LRRC49",1.65605259018239e-55,1.39092780972072,0.251,0.079,6.39335662965813e-51,"Epi"
"PPAT",9.61423322739702e-144,1.39058087500349,0.828,0.388,3.71167087976889e-139,"Epi"
"BLM",1.86910480117237e-91,1.38970699297642,0.443,0.147,7.21586599540607e-87,"Epi"
"SET",0,1.38929185250148,0.999,0.97,0,"Epi"
"CERS1",1.61290058531725e-63,1.38727133198961,0.277,0.085,6.22676399967579e-59,"Epi"
"SNHG14",2.55213904687583e-208,1.3861436361742,0.983,0.912,9.85278800436883e-204,"Epi"
"OIP5",3.50855946155253e-87,1.38528141518936,0.45,0.158,1.35451446572697e-82,"Epi"
"SALL1",3.86080345443436e-67,1.38527579847172,0.346,0.119,1.49050178161893e-62,"Epi"
"OVOL2",1.19310643703896e-110,1.38417348117164,0.435,0.127,4.60610671083259e-106,"Epi"
"FZD3",1.11315605457936e-113,1.38405883652261,0.708,0.304,4.29745026430907e-109,"Epi"
"ENSG00000230623",3.57833543158355e-108,1.37932995676019,0.645,0.264,1.38145217671714e-103,"Epi"
"CDCA5",1.94985245712168e-82,1.37654547739038,0.427,0.15,7.52760039596396e-78,"Epi"
"LINC00665",1.4344131113002e-145,1.37582395545305,0.831,0.37,5.53769525748556e-141,"Epi"
"BMERB1",8.42878733060578e-108,1.37424868091717,0.452,0.139,3.25401763685367e-103,"Epi"
"CACNA1A",3.01088258171761e-101,1.37246032733828,0.548,0.201,1.1623813294979e-96,"Epi"
"SALL4",3.23629087025252e-147,1.37173737494999,0.888,0.494,1.24940245336969e-142,"Epi"
"GART",2.57950229247962e-126,1.37075362404475,0.779,0.355,9.95842655034683e-122,"Epi"
"PUS1",2.17888770311881e-70,1.37002834060402,0.346,0.115,8.41181386666046e-66,"Epi"
"SP4",1.05506696507848e-87,1.36859714582111,0.44,0.15,4.07319152538199e-83,"Epi"
"RND2",1.4951296389584e-115,1.36583673320769,0.545,0.18,5.77209748416278e-111,"Epi"
"TRNP1",8.76606850553858e-59,1.36272279256516,0.291,0.098,3.38422840724822e-54,"Epi"
"FOXO1",9.14150461631285e-121,1.35871505014145,0.824,0.451,3.52916927217374e-116,"Epi"
"TTF2",8.24503495934621e-103,1.35574703979244,0.56,0.205,3.1830781964052e-98,"Epi"
"TICRR",2.398313489607e-67,1.35549479180625,0.302,0.094,9.25892905797678e-63,"Epi"
"TM7SF2",2.92054212846851e-105,1.35221475216225,0.495,0.161,1.12750449411655e-100,"Epi"
"GSTO2",3.87844573787167e-82,1.35122653228454,0.377,0.12,1.49731276156274e-77,"Epi"
"OTUD6B",9.46893285052176e-67,1.34988851872551,0.312,0.1,3.65557621627243e-62,"Epi"
"KATNAL2",2.39643564047843e-91,1.34950101785517,0.413,0.13,9.25167943363102e-87,"Epi"
"ENSG00000290548",1.06641102822862e-98,1.34922340353761,0.709,0.331,4.11698641557942e-94,"Epi"
"KCNQ2",1.19908115331763e-109,1.34813821193425,0.59,0.215,4.62917270049804e-105,"Epi"
"SKIL",2.95484459605412e-115,1.34470934260929,0.888,0.583,1.14074730475265e-110,"Epi"
"HMGA1",8.77486770865651e-304,1.34151706113323,0.997,0.931,3.38762542760393e-299,"Epi"
"LYAR",1.32990547844817e-105,1.34069185578686,0.652,0.273,5.13423309009699e-101,"Epi"
"ENSG00000267383",1.24137719277123e-105,1.33884774864018,0.675,0.294,4.7924607904126e-101,"Epi"
"PAK1",2.03018088912586e-121,1.33853183732018,0.857,0.5,7.83771634055929e-117,"Epi"
"FEN1",1.13595192954564e-101,1.33806726672737,0.584,0.227,4.3854560192039e-97,"Epi"
"MYBBP1A",6.68060110467902e-57,1.33739269908127,0.268,0.086,2.57911286247238e-52,"Epi"
"PLPP1",2.00905388672757e-96,1.33652742776778,0.779,0.423,7.75615343510045e-92,"Epi"
"OLMALINC",2.30616069408606e-60,1.33597417989601,0.284,0.091,8.90316397558864e-56,"Epi"
"AIF1L",6.71266635497412e-124,1.33501597915521,0.569,0.186,2.59149197300131e-119,"Epi"
"CD320",1.23663596764441e-97,1.33453884846163,0.562,0.215,4.77415681668803e-93,"Epi"
"ZNRF3",9.78622534561178e-122,1.33315444466698,0.742,0.314,3.77807015692688e-117,"Epi"
"PODXL",5.92498374400844e-132,1.33246164593368,0.841,0.432,2.2873992242119e-127,"Epi"
"KRTCAP3",4.85867202680415e-104,1.32669162056527,0.593,0.224,1.87573892266801e-99,"Epi"
"PCBP3",5.48077136274246e-68,1.32567940541841,0.268,0.077,2.11590659230035e-63,"Epi"
"ZGRF1",6.55352494625696e-87,1.32374534640734,0.477,0.172,2.53005384075196e-82,"Epi"
"TGIF2",1.46225726091141e-120,1.32346015061599,0.757,0.346,5.6451903814746e-116,"Epi"
"DNAJB6",1.28128699896816e-155,1.32045020560627,0.953,0.732,4.94653658821649e-151,"Epi"
"PSMB10",8.04464361468189e-77,1.32032238091607,0.411,0.144,3.10571511388409e-72,"Epi"
"FANCD2",2.40247907217681e-88,1.31797168148437,0.518,0.2,9.27501070604579e-84,"Epi"
"WDR76",7.05430117308814e-67,1.31680032871064,0.332,0.11,2.72338351088241e-62,"Epi"
"CAD",1.19809193018299e-68,1.31646264790962,0.36,0.125,4.62535370566445e-64,"Epi"
"NOTCH3",1.74151691151148e-92,1.31498299455695,0.431,0.137,6.7233001885812e-88,"Epi"
"PUS7",7.96380381333269e-106,1.3146469585552,0.609,0.235,3.07450610017522e-101,"Epi"
"MCUB",8.91067742114556e-89,1.31190784763591,0.401,0.126,3.44005612520745e-84,"Epi"
"KDM2B",6.28776068273679e-133,1.30938617568246,0.855,0.441,2.42745288917737e-128,"Epi"
"QSER1",1.42338686372558e-128,1.30890422441229,0.874,0.483,5.49512732609896e-124,"Epi"
"CACNA2D2",6.47855182026527e-97,1.30636364111477,0.288,0.068,2.50110971573161e-92,"Epi"
"NLN",9.70312721752119e-124,1.30558511816521,0.791,0.367,3.74598929359623e-119,"Epi"
"SHISA9",1.45232357353687e-131,1.30479294307595,0.505,0.149,5.60684038799643e-127,"Epi"
"TXLNG",6.02219906873762e-93,1.30391391149517,0.567,0.224,2.32493017247684e-88,"Epi"
"DHX33",1.13514656690702e-102,1.30348700628993,0.597,0.232,4.38234683620125e-98,"Epi"
"XPO5",2.42754338194881e-84,1.30133532225332,0.477,0.174,9.37177398035158e-80,"Epi"
"CAVIN4",2.47807311512237e-70,1.30090976899726,0.362,0.123,9.56684906824141e-66,"Epi"
"GRB14",1.6233066204843e-62,1.30084921555457,0.299,0.098,6.26693753904168e-58,"Epi"
"CLSPN",1.09711219273653e-94,1.29944870659489,0.501,0.177,4.23551133127863e-90,"Epi"
"ZFR2",1.05030650585644e-90,1.29456992404633,0.45,0.15,4.05481329650938e-86,"Epi"
"COA7",1.14182753423931e-80,1.29344403324207,0.407,0.137,4.40813937868428e-76,"Epi"
"NDC1",2.10527436117077e-91,1.29223487400179,0.55,0.213,8.12762219873589e-87,"Epi"
"SEMA6A-AS1",9.65508102513686e-111,1.28852335405846,0.705,0.311,3.72744058056434e-106,"Epi"
"MT1H",9.61370386254576e-168,1.28811864084238,0.438,0.103,3.71146651317442e-163,"Epi"
"SYNE2",1.64711395776036e-122,1.28720286274507,0.864,0.465,6.35884814532965e-118,"Epi"
"TMEFF1",5.67753830191266e-148,1.28657185056977,0.93,0.528,2.1918704368364e-143,"Epi"
"HSP90AA1",7.2364193778559e-251,1.28547296638193,0.997,0.977,2.79369206501505e-246,"Epi"
"CDCA7",1.30330349062231e-105,1.28516323547257,0.565,0.204,5.0315334558965e-101,"Epi"
"VAT1L",1.55541668566418e-89,1.28250415778174,0.532,0.199,6.00484165667515e-85,"Epi"
"ADA2",1.11039478205278e-78,1.28101464520344,0.404,0.137,4.28679009559298e-74,"Epi"
"PYCARD",1.26649641912367e-81,1.28075727387114,0.482,0.182,4.88943607566885e-77,"Epi"
"MAPKAPK3",4.02842534959169e-78,1.28057584129866,0.409,0.139,1.55521389046337e-73,"Epi"
"CACHD1",3.44518903362476e-99,1.27941997867628,0.809,0.455,1.33004967832117e-94,"Epi"
"ZNF414",1.84781135813948e-60,1.27629062617618,0.332,0.116,7.13366052923327e-56,"Epi"
"PPM1H",7.78440872980682e-133,1.27529335948757,0.664,0.235,3.00524883422922e-128,"Epi"
"HNRNPAB",1.57329719026233e-163,1.27461416317188,0.946,0.623,6.07387113272674e-159,"Epi"
"NUP35",5.48961506161627e-78,1.27457158760723,0.461,0.172,2.11932079068758e-73,"Epi"
"PROSER1",1.05271373113082e-83,1.27445782054942,0.46,0.163,4.06410663040366e-79,"Epi"
"PITPNC1",2.62217169732629e-135,1.27395770941558,0.826,0.394,1.01231560546979e-130,"Epi"
